District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,420.00","4,250.00",Rs./Quintal,22-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,415.00","4,250.00",Rs./Quintal,21-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"3,800.00","4,425.00","4,300.00",Rs./Quintal,19-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,550.00","4,300.00",Rs./Quintal,17-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,450.00","4,250.00",Rs./Quintal,16-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,490.00","4,250.00",Rs./Quintal,15-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,545.00","4,300.00",Rs./Quintal,11-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,700.00","4,325.00","4,200.00",Rs./Quintal,09-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,365.00","4,200.00",Rs./Quintal,08-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,395.00","4,250.00",Rs./Quintal,07-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,350.00","4,100.00",Rs./Quintal,05-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,800.00","4,535.00","4,300.00",Rs./Quintal,04-04-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Non-FAQ,"3,500.00","4,100.00","3,900.00",Rs./Quintal,26-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,030.00","3,850.00",Rs./Quintal,25-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,090.00","3,900.00",Rs./Quintal,21-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,050.00","3,850.00",Rs./Quintal,20-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,025.00","3,800.00",Rs./Quintal,18-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,200.00","3,975.00","3,750.00",Rs./Quintal,17-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","3,900.00","3,750.00",Rs./Quintal,13-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","3,940.00","3,750.00",Rs./Quintal,12-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","3,900.00","3,750.00",Rs./Quintal,11-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","3,965.00","3,750.00",Rs./Quintal,10-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,200.00","3,995.00","3,700.00",Rs./Quintal,07-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","3,900.00","3,800.00",Rs./Quintal,06-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","3,865.00","3,750.00",Rs./Quintal,05-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","3,995.00","3,800.00",Rs./Quintal,04-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","3,965.00","3,800.00",Rs./Quintal,03-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,000.00","3,900.00",Rs./Quintal,01-03-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,000.00","3,900.00",Rs./Quintal,28-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,300.00","3,995.00","3,700.00",Rs./Quintal,27-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,650.00","4,250.00","4,000.00",Rs./Quintal,25-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,150.00","4,000.00",Rs./Quintal,24-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,160.00","4,000.00",Rs./Quintal,21-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"6,200.00","7,450.00","7,200.00",Rs./Quintal,18-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,165.00","4,000.00",Rs./Quintal,17-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,850.00","4,250.00","3,900.00",Rs./Quintal,15-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,150.00","4,000.00",Rs./Quintal,14-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,150.00","4,000.00",Rs./Quintal,13-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,200.00","4,050.00",Rs./Quintal,07-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,300.00","4,050.00",Rs./Quintal,06-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,175.00","3,900.00",Rs./Quintal,05-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,150.00","3,900.00",Rs./Quintal,04-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,175.00","4,000.00",Rs./Quintal,03-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,200.00","4,000.00",Rs./Quintal,01-02-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,500.00","4,335.00","4,000.00",Rs./Quintal,31-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,300.00","4,100.00",Rs./Quintal,30-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,195.00","4,000.00",Rs./Quintal,29-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,200.00","4,000.00",Rs./Quintal,28-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,Local,"3,400.00","4,180.00","4,000.00",Rs./Quintal,27-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,FAQ,"3,800.00","4,295.00","4,000.00",Rs./Quintal,24-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,FAQ,"3,400.00","4,300.00","4,100.00",Rs./Quintal,23-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,FAQ,"3,400.00","4,350.00","4,100.00",Rs./Quintal,22-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,FAQ,"3,400.00","4,250.00","4,050.00",Rs./Quintal,21-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,FAQ,"3,400.00","4,325.00","4,100.00",Rs./Quintal,20-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,FAQ,"3,500.00","4,330.00","4,100.00",Rs./Quintal,18-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,FAQ,"3,400.00","4,250.00","4,000.00",Rs./Quintal,17-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,FAQ,"3,400.00","4,255.00","4,000.00",Rs./Quintal,16-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,FAQ,"3,400.00","4,150.00","4,000.00",Rs./Quintal,15-01-2025
Buldhana,Mehekar APMC,Oil Seeds,Soyabean,Other,FAQ,"3,400.00","4,300.00","4,000.00",Rs./Quintal,13-01-2025
